"id","english_common_name","sporder","family","genus","species","subspecies","Scientific","Sequence","Order_","FamilyName","Family","Subfamily","Tribe","CommonName","Authority","BirdLifeTa","RedListCat","Synonyms","Alternativ","TaxonomicN","SISRecID","hand_match_notes","hand_match_confident"
"sp4650","Acadian Flycatcher","Passeriformes","Tyrannidae","Empidonax","virescens",NA,"Empidonax virescens",5873,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Fluvicolinae","Contopini","Acadian Flycatcher","(Vieillot, 1818)","R","LC",NA,NA,NA,22699842,NA,NA
"sp4661","Alder Flycatcher","Passeriformes","Tyrannidae","Empidonax","alnorum",NA,"Empidonax alnorum",5880,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Fluvicolinae","Contopini","Alder Flycatcher","Brewster, 1895","R","LC",NA,NA,NA,22699845,NA,NA
"sp4660","Willow Flycatcher","Passeriformes","Tyrannidae","Empidonax","traillii",NA,"Empidonax traillii",5879,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Fluvicolinae","Contopini","Willow Flycatcher","(Audubon, 1828)","R","LC",NA,NA,NA,22699848,NA,NA
"sp4670","Least Flycatcher","Passeriformes","Tyrannidae","Empidonax","minimus",NA,"Empidonax minimus",5884,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Fluvicolinae","Contopini","Least Flycatcher","(Baird & Baird, 1843)","R","LC",NA,NA,NA,22699854,NA,NA
"sp4680","Hammond's Flycatcher","Passeriformes","Tyrannidae","Empidonax","hammondii",NA,"Empidonax hammondii",5885,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Fluvicolinae","Contopini","Hammond's Flycatcher","(Xántus de Vesey, 1858)","R","LC",NA,NA,NA,22699857,NA,NA
"sp4691","Gray Flycatcher","Passeriformes","Tyrannidae","Empidonax","wrightii",NA,"Empidonax wrightii",5883,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Fluvicolinae","Contopini","American Grey Flycatcher","Baird, 1858","R","LC",NA,"Gray Flycatcher, Grey Flycatcher",NA,22699860,NA,NA
"sp4690","Dusky Flycatcher","Passeriformes","Tyrannidae","Empidonax","oberholseri",NA,"Empidonax oberholseri",5886,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Fluvicolinae","Contopini","American Dusky Flycatcher","Phillips, 1939","R","LC",NA,"Dusky Flycatcher",NA,22699864,NA,NA
"sp4641","Pacific-slope Flycatcher","Passeriformes","Tyrannidae","Empidonax","difficilis",NA,"Empidonax difficilis",5876,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Fluvicolinae","Contopini","Pacific-slope Flycatcher","Baird, 1858","R","LC",NA,NA,NA,22699871,NA,NA
"sp4640","Cordilleran Flycatcher","Passeriformes","Tyrannidae","Empidonax","occidentalis",NA,"Empidonax occidentalis",5877,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Fluvicolinae","Contopini","Cordilleran Flycatcher","Nelson, 1897","R","LC",NA,NA,NA,22699874,NA,NA
"sp4580","Black Phoebe","Passeriformes","Tyrannidae","Sayornis","nigricans",NA,"Sayornis nigricans",5870,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Fluvicolinae","Contopini","Black Phoebe","(Swainson, 1827)","R","LC",NA,NA,NA,22699892,NA,NA
"sp4560","Eastern Phoebe","Passeriformes","Tyrannidae","Sayornis","phoebe",NA,"Sayornis phoebe",5871,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Fluvicolinae","Contopini","Eastern Phoebe","(Latham, 1790)","R","LC",NA,NA,NA,22699886,NA,NA
"sp4570","Say's Phoebe","Passeriformes","Tyrannidae","Sayornis","saya",NA,"Sayornis saya",5872,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Fluvicolinae","Contopini","Say's Phoebe","(Bonaparte, 1825)","R","LC",NA,NA,NA,22699889,NA,NA
"sp4710","Vermilion Flycatcher","Passeriformes","Tyrannidae","Pyrocephalus","rubinus",NA,"Pyrocephalus rubinus",5799,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Fluvicolinae","Fluvicolini","Common Vermilion Flycatcher","(Boddaert, 1783)","R","LC",NA,NA,"Pyrocephalus rubinus, P. nanus and P. dubius (del Hoyo and Collar 2016) were previously lumped as P. rubinus following AOU (1998 & supplements), SACC (2005 & updates), Sibley & Monroe (1990, 1993) and Stotz et al. (1996).",103682912,NA,NA
"sp6220","Loggerhead Shrike","Passeriformes","Laniidae","Lanius","ludovicianus",NA,"Lanius ludovicianus",6902,"PASSERIFORMES","Laniidae","Shrikes",NA,NA,"Loggerhead Shrike","Linnaeus, 1766","R","NT",NA,NA,NA,22705042,NA,NA
"sp6210","Northern Shrike","Passeriformes","Laniidae","Lanius","borealis",NA,"Lanius borealis",6905,"PASSERIFORMES","Laniidae","Shrikes",NA,NA,"Northern Grey Shrike","Vieillot, 1808","R","LC",NA,NA,"Lanius excubitor, L. borealis and L. meridionalis (del Hoyo and Collar 2016) were previously lumped as L. excubitor following AOU (1998 & supplements), Cramp et al. (1977-1994), Dowsett & Forbes-Watson (1993) and Sibley & Monroe (1990, 1993).",103718956,NA,NA
"sp6210","Northern Shrike","Passeriformes","Laniidae","Lanius","borealis","excubitor borealis","Lanius borealis",6905,"PASSERIFORMES","Laniidae","Shrikes",NA,NA,"Northern Grey Shrike","Vieillot, 1808","R","LC",NA,NA,"Lanius excubitor, L. borealis and L. meridionalis (del Hoyo and Collar 2016) were previously lumped as L. excubitor following AOU (1998 & supplements), Cramp et al. (1977-1994), Dowsett & Forbes-Watson (1993) and Sibley & Monroe (1990, 1993).",103718956,NA,NA
"sp6210","Northern Shrike","Passeriformes","Laniidae","Lanius","borealis","excubitor excubitor","Lanius borealis",6905,"PASSERIFORMES","Laniidae","Shrikes",NA,NA,"Northern Grey Shrike","Vieillot, 1808","R","LC",NA,NA,"Lanius excubitor, L. borealis and L. meridionalis (del Hoyo and Collar 2016) were previously lumped as L. excubitor following AOU (1998 & supplements), Cramp et al. (1977-1994), Dowsett & Forbes-Watson (1993) and Sibley & Monroe (1990, 1993).",103718956,NA,NA
"sp6300","Black-capped Vireo","Passeriformes","Vireonidae","Vireo","atricapilla",NA,"Vireo atricapilla",6420,"PASSERIFORMES","Vireonidae","Vireos",NA,NA,"Black-capped Vireo","Woodhouse, 1852","R","NT","Vireo atricapillus",NA,NA,22705159,NA,NA
"sp6310","White-eyed Vireo","Passeriformes","Vireonidae","Vireo","griseus",NA,"Vireo griseus",6425,"PASSERIFORMES","Vireonidae","Vireos",NA,NA,"White-eyed Vireo","(Boddaert, 1783)","R","LC",NA,NA,NA,22705188,NA,NA
"sp6330","Bell's Vireo","Passeriformes","Vireonidae","Vireo","bellii",NA,"Vireo bellii",6417,"PASSERIFORMES","Vireonidae","Vireos",NA,NA,"Bell's Vireo","Audubon, 1844","R","LC",NA,NA,NA,22705156,NA,NA
"sp6340","Gray Vireo","Passeriformes","Vireonidae","Vireo","vicinior",NA,"Vireo vicinior",6406,"PASSERIFORMES","Vireonidae","Vireos",NA,NA,"Grey Vireo","Coues, 1866","R","LC",NA,"Gray Vireo",NA,22705209,NA,NA
"sp6320","Hutton's Vireo","Passeriformes","Vireonidae","Vireo","huttoni",NA,"Vireo huttoni",6407,"PASSERIFORMES","Vireonidae","Vireos",NA,NA,"Hutton's Vireo","Cassin, 1851","R","LC",NA,NA,NA,22705182,NA,NA
"sp6280","Yellow-throated Vireo","Passeriformes","Vireonidae","Vireo","flavifrons",NA,"Vireo flavifrons",6408,"PASSERIFORMES","Vireonidae","Vireos",NA,NA,"Yellow-throated Vireo","Vieillot, 1808","R","LC",NA,NA,NA,22705237,NA,NA
"sp6291","Cassin's Vireo","Passeriformes","Vireonidae","Vireo","cassinii",NA,"Vireo cassinii",6411,"PASSERIFORMES","Vireonidae","Vireos",NA,NA,"Cassin's Vireo","Xántus de Vesey, 1858","R","LC",NA,NA,NA,22705228,NA,NA
"sp6290","Blue-headed Vireo","Passeriformes","Vireonidae","Vireo","solitarius",NA,"Vireo solitarius",6413,"PASSERIFORMES","Vireonidae","Vireos",NA,NA,"Blue-headed Vireo","(Wilson, 1810)","R","LC",NA,NA,NA,22705234,NA,NA
"sp6292","Plumbeous Vireo","Passeriformes","Vireonidae","Vireo","plumbeus",NA,"Vireo plumbeus",6412,"PASSERIFORMES","Vireonidae","Vireos",NA,NA,"Plumbeous Vireo","Coues, 1866","R","LC",NA,NA,NA,22705231,NA,NA
"sp6260","Philadelphia Vireo","Passeriformes","Vireonidae","Vireo","philadelphicus",NA,"Vireo philadelphicus",6397,"PASSERIFORMES","Vireonidae","Vireos",NA,NA,"Philadelphia Vireo","(Cassin, 1851)","R","LC",NA,NA,NA,22705240,NA,NA
"sp6270","Warbling Vireo","Passeriformes","Vireonidae","Vireo","gilvus","swainsonii","Vireo gilvus",6399,"PASSERIFORMES","Vireonidae","Vireos",NA,NA,"Warbling Vireo","Vieillot, 1808)","R","LC",NA,"Eastern Warbling-Vireo",NA,22735122,NA,NA
"sp6270","Warbling Vireo","Passeriformes","Vireonidae","Vireo","gilvus","gilvus","Vireo gilvus",6399,"PASSERIFORMES","Vireonidae","Vireos",NA,NA,"Warbling Vireo","Vieillot, 1808)","R","LC",NA,"Eastern Warbling-Vireo",NA,22735122,NA,NA
"sp6240","Red-eyed Vireo","Passeriformes","Vireonidae","Vireo","olivaceus","chivi","Vireo olivaceus",6402,"PASSERIFORMES","Vireonidae","Vireos",NA,NA,"Red-eyed Vireo","(Linnaeus, 1766)","R","LC",NA,NA,"Vireo olivaceus (del Hoyo and Collar 2014) has been split into Red-eyed Vireo V. olivaceus and Chivi Vireo V. chivi, as previously adopted by Stotz et al. (1996). Battey and Klicka (2017) strengthen this case on the basis of complete genetic separation a",155115462,NA,NA
"sp6240","Red-eyed Vireo","Passeriformes","Vireonidae","Vireo","olivaceus",NA,"Vireo olivaceus",6402,"PASSERIFORMES","Vireonidae","Vireos",NA,NA,"Red-eyed Vireo","(Linnaeus, 1766)","R","LC",NA,NA,"Vireo olivaceus (del Hoyo and Collar 2014) has been split into Red-eyed Vireo V. olivaceus and Chivi Vireo V. chivi, as previously adopted by Stotz et al. (1996). Battey and Klicka (2017) strengthen this case on the basis of complete genetic separation a",155115462,NA,NA
"sp6230","Black-whiskered Vireo","Passeriformes","Vireonidae","Vireo","altiloquus",NA,"Vireo altiloquus",6404,"PASSERIFORMES","Vireonidae","Vireos",NA,NA,"Black-whiskered Vireo","(Vieillot, 1808)","R","LC",NA,NA,NA,22705254,NA,NA
"sp4840","Canada Jay","Passeriformes","Corvidae","Perisoreus","canadensis","canadensis","Perisoreus canadensis",6940,"PASSERIFORMES","Corvidae","Crows and jays",NA,NA,"Grey Jay","(Linnaeus, 1766)","R","LC",NA,"Gray Jay",NA,22705783,NA,NA
"sp4830","Green Jay","Passeriformes","Corvidae","Cyanocorax","yncas",NA,"Cyanocorax yncas",7034,"PASSERIFORMES","Corvidae","Crows and jays",NA,NA,"Green Jay","(Boddaert, 1783)","R","LC",NA,"Inca Jay",NA,22705738,NA,NA
"sp4920","Pinyon Jay","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",NA,"Gymnorhinus cyanocephalus",7019,"PASSERIFORMES","Corvidae","Crows and jays",NA,NA,"Pinyon Jay","Wied, 1841","R","VU",NA,NA,NA,22705608,NA,NA
"sp4780","Steller's Jay","Passeriformes","Corvidae","Cyanocitta","stelleri",NA,"Cyanocitta stelleri",7026,"PASSERIFORMES","Corvidae","Crows and jays",NA,NA,"Steller's Jay","(Gmelin, 1788)","R","LC",NA,NA,NA,22705614,NA,NA
"sp4770","Blue Jay","Passeriformes","Corvidae","Cyanocitta","cristata",NA,"Cyanocitta cristata",7025,"PASSERIFORMES","Corvidae","Crows and jays",NA,NA,"Blue Jay","(Linnaeus, 1758)","R","LC",NA,NA,NA,22705611,NA,NA
"sp4790","Florida Scrub-Jay","Passeriformes","Corvidae","Aphelocoma","coerulescens",NA,"Aphelocoma coerulescens",7023,"PASSERIFORMES","Corvidae","Crows and jays",NA,NA,"Florida Scrub-jay","(Bosc, 1795)","R","VU",NA,"Florida Scrub Jay, Florida Jay, Florida Scrub-Jay",NA,22705629,NA,NA
"sp4812","California Scrub-Jay","Passeriformes","Corvidae","Aphelocoma","californica","nevadae","Aphelocoma californica",7024,"PASSERIFORMES","Corvidae","Crows and jays",NA,NA,"Western Scrub-jay","(Vigors, 1839)","R","LC","Aphelocoma insularis",NA,"Aphelocoma californica and A. insularis (AOU [1998 & supplements]; Sibley & Monroe [1990, 1993]) have been lumped into A. califonica following del Hoyo and Collar (2016).",103727785,NA,NA
"sp4812","California Scrub-Jay","Passeriformes","Corvidae","Aphelocoma","californica","hypoleuca","Aphelocoma californica",7024,"PASSERIFORMES","Corvidae","Crows and jays",NA,NA,"Western Scrub-jay","(Vigors, 1839)","R","LC","Aphelocoma insularis",NA,"Aphelocoma californica and A. insularis (AOU [1998 & supplements]; Sibley & Monroe [1990, 1993]) have been lumped into A. califonica following del Hoyo and Collar (2016).",103727785,NA,NA
"sp4812","California Scrub-Jay","Passeriformes","Corvidae","Aphelocoma","californica","oocleptica","Aphelocoma californica",7024,"PASSERIFORMES","Corvidae","Crows and jays",NA,NA,"Western Scrub-jay","(Vigors, 1839)","R","LC","Aphelocoma insularis",NA,"Aphelocoma californica and A. insularis (AOU [1998 & supplements]; Sibley & Monroe [1990, 1993]) have been lumped into A. califonica following del Hoyo and Collar (2016).",103727785,NA,NA
"sp4812","California Scrub-Jay","Passeriformes","Corvidae","Aphelocoma","californica","sumichrasti","Aphelocoma californica",7024,"PASSERIFORMES","Corvidae","Crows and jays",NA,NA,"Western Scrub-jay","(Vigors, 1839)","R","LC","Aphelocoma insularis",NA,"Aphelocoma californica and A. insularis (AOU [1998 & supplements]; Sibley & Monroe [1990, 1993]) have been lumped into A. califonica following del Hoyo and Collar (2016).",103727785,NA,NA
"sp4820","Mexican Jay","Passeriformes","Corvidae","Aphelocoma","ultramarina","couchii","Aphelocoma ultramarina",7022,"PASSERIFORMES","Corvidae","Crows and jays",NA,NA,"Ultramarine Jay","(Bonaparte, 1825)","R","LC",NA,"Transvolcanic Jay",NA,22724961,NA,NA
"sp4820","Mexican Jay","Passeriformes","Corvidae","Aphelocoma","ultramarina",NA,"Aphelocoma ultramarina",7022,"PASSERIFORMES","Corvidae","Crows and jays",NA,NA,"Ultramarine Jay","(Bonaparte, 1825)","R","LC",NA,"Transvolcanic Jay",NA,22724961,NA,NA
"sp4820","Mexican Jay","Passeriformes","Corvidae","Aphelocoma","wollweberi",NA,"Aphelocoma wollweberi",7021,"PASSERIFORMES","Corvidae","Crows and jays",NA,NA,"Mexican Jay","Kaup, 1854","R","LC",NA,NA,NA,22724967,NA,NA
"sp4910","Clark's Nutcracker","Passeriformes","Corvidae","Nucifraga","columbiana",NA,"Nucifraga columbiana",6961,"PASSERIFORMES","Corvidae","Crows and jays",NA,NA,"Clark's Nutcracker","(Wilson, 1811)","R","LC",NA,NA,NA,22705909,NA,NA
"sp4750","Black-billed Magpie","Passeriformes","Corvidae","Pica","hudsonia",NA,"Pica hudsonia",6959,"PASSERIFORMES","Corvidae","Crows and jays",NA,NA,"Black-billed Magpie","(Sabine, 1823)","R","LC",NA,NA,"Pica pica, P. mauritanica, P. asirensis and P. hudsonia (del Hoyo and Collar 2016) were previously lumped as P. pica following AERC TAC (2003), AOU (1998 & supplements), Christidis & Boles (2008), Cramp et al. (1977-1994) and Sibley & Monroe (1990, 1993)",103727176,NA,NA
"sp4880","American Crow","Passeriformes","Corvidae","Corvus","brachyrhynchos","hesperis","Corvus brachyrhynchos",6985,"PASSERIFORMES","Corvidae","Crows and jays",NA,NA,"American Crow","Brehm, 1822","R","LC",NA,NA,NA,22705990,NA,NA
"sp4880","American Crow","Passeriformes","Corvidae","Corvus","brachyrhynchos",NA,"Corvus brachyrhynchos",6985,"PASSERIFORMES","Corvidae","Crows and jays",NA,NA,"American Crow","Brehm, 1822","R","LC",NA,NA,NA,22705990,NA,NA
"sp4890","Northwestern Crow","Passeriformes","Corvidae","Corvus","caurinus",NA,"Corvus caurinus",6986,"PASSERIFORMES","Corvidae","Crows and jays",NA,NA,"Northwestern Crow","Baird, 1858","R","LC",NA,"North-western Crow",NA,22705986,NA,NA
"sp4900","Fish Crow","Passeriformes","Corvidae","Corvus","ossifragus",NA,"Corvus ossifragus",6971,"PASSERIFORMES","Corvidae","Crows and jays",NA,NA,"Fish Crow","Wilson, 1812","R","LC",NA,NA,NA,22705993,NA,NA
"sp4870","Chihuahuan Raven","Passeriformes","Corvidae","Corvus","cryptoleucus",NA,"Corvus cryptoleucus",6980,"PASSERIFORMES","Corvidae","Crows and jays",NA,NA,"Chihuahuan Raven","Couch, 1854","R","LC",NA,NA,NA,22706055,NA,NA
"sp4860","Common Raven","Passeriformes","Corvidae","Corvus","corax",NA,"Corvus corax",6979,"PASSERIFORMES","Corvidae","Crows and jays",NA,NA,"Common Raven","Linnaeus, 1758","R","LC",NA,"Northern Raven, Raven",NA,22706068,NA,NA
"sp4730","Eurasian Skylark","Passeriformes","Alaudidae","Alauda","arvensis",NA,"Alauda arvensis",7342,"PASSERIFORMES","Alaudidae","Larks",NA,NA,"Eurasian Skylark","Linnaeus, 1758","R","LC","Alauda japonica","Alouette des champs, Sky Lark, Skylark","Alauda arvensis (AERC TAC [2003]; AOU [1998 & supplements]; Christidis & Boles [2008]; Cramp et al. [1977-1994]; Dowsett & Forbes-Watson [1993]; Sibley & Monroe [1990, 1993]; Turbott [1990]) and A. japonica (Sibley & Monroe [1990, 1993]) have been lumped",102998555,NA,NA
"sp4740","Horned Lark","Passeriformes","Alaudidae","Eremophila","alpestris","brandti","Eremophila alpestris",7331,"PASSERIFORMES","Alaudidae","Larks",NA,NA,"Horned Lark","(Linnaeus, 1758)","R","LC",NA,"Shore Lark",NA,22717434,NA,NA
"sp4740","Horned Lark","Passeriformes","Alaudidae","Eremophila","alpestris",NA,"Eremophila alpestris",7331,"PASSERIFORMES","Alaudidae","Larks",NA,NA,"Horned Lark","(Linnaeus, 1758)","R","LC",NA,"Shore Lark",NA,22717434,NA,NA
"sp4740","Horned Lark","Passeriformes","Alaudidae","Eremophila","alpestris","flava","Eremophila alpestris",7331,"PASSERIFORMES","Alaudidae","Larks",NA,NA,"Horned Lark","(Linnaeus, 1758)","R","LC",NA,"Shore Lark",NA,22717434,NA,NA
"sp6110","Purple Martin","Passeriformes","Hirundinidae","Progne","subis",NA,"Progne subis",7747,"PASSERIFORMES","Hirundinidae","Swallows and martins","Hirundininae",NA,"Purple Martin","(Linnaeus, 1758)","R","LC",NA,NA,NA,22712098,NA,NA
"sp6140","Tree Swallow","Passeriformes","Hirundinidae","Tachycineta","bicolor",NA,"Tachycineta bicolor",7735,"PASSERIFORMES","Hirundinidae","Swallows and martins","Hirundininae",NA,"Tree Swallow","(Vieillot, 1808)","R","LC",NA,NA,NA,22712057,NA,NA
"sp6150","Violet-green Swallow","Passeriformes","Hirundinidae","Tachycineta","thalassina",NA,"Tachycineta thalassina",7736,"PASSERIFORMES","Hirundinidae","Swallows and martins","Hirundininae",NA,"Violet-green Swallow","(Swainson, 1827)","R","LC",NA,NA,NA,22712077,NA,NA
"sp6170","Northern Rough-winged Swallow","Passeriformes","Hirundinidae","Stelgidopteryx","serripennis","ridgwayi","Stelgidopteryx serripennis",7753,"PASSERIFORMES","Hirundinidae","Swallows and martins","Hirundininae",NA,"Northern Rough-winged Swallow","(Audubon, 1838)","R","LC",NA,NA,"Stelgidopteryx serripennis and S. ridgwayi (del Hoyo and Collar 2016) were previously lumped as S. serripennis following AOU (1998 & supplements) and Stotz et al. (1996).",22712152,NA,NA
"sp6170","Northern Rough-winged Swallow","Passeriformes","Hirundinidae","Stelgidopteryx","serripennis",NA,"Stelgidopteryx serripennis",7753,"PASSERIFORMES","Hirundinidae","Swallows and martins","Hirundininae",NA,"Northern Rough-winged Swallow","(Audubon, 1838)","R","LC",NA,NA,"Stelgidopteryx serripennis and S. ridgwayi (del Hoyo and Collar 2016) were previously lumped as S. serripennis following AOU (1998 & supplements) and Stotz et al. (1996).",22712152,NA,NA
"sp6160","Bank Swallow","Passeriformes","Hirundinidae","Riparia","riparia","riparia","Riparia riparia",7733,"PASSERIFORMES","Hirundinidae","Swallows and martins","Hirundininae",NA,"Collared Sand Martin","(Linnaeus, 1758)","R","LC",NA,"Sand Martin, Bank Swallow","Riparia riparia and R. diluta (del Hoyo and Collar 2016) were previously lumped as R. riparia following AERC TAC (2003), AOU (1998 & supplements), Cramp et al. (1977-1994), Dowsett & Forbes-Watson (1993), SACC (2005 & updates), Sibley & Monroe (1990, 199",103815961,NA,NA
"sp6160","Bank Swallow","Passeriformes","Hirundinidae","Riparia","riparia",NA,"Riparia riparia",7733,"PASSERIFORMES","Hirundinidae","Swallows and martins","Hirundininae",NA,"Collared Sand Martin","(Linnaeus, 1758)","R","LC",NA,"Sand Martin, Bank Swallow","Riparia riparia and R. diluta (del Hoyo and Collar 2016) were previously lumped as R. riparia following AERC TAC (2003), AOU (1998 & supplements), Cramp et al. (1977-1994), Dowsett & Forbes-Watson (1993), SACC (2005 & updates), Sibley & Monroe (1990, 199",103815961,NA,NA
"sp6120","Cliff Swallow","Passeriformes","Hirundinidae","Petrochelidon","pyrrhonota",NA,"Petrochelidon pyrrhonota",7697,"PASSERIFORMES","Hirundinidae","Swallows and martins","Hirundininae",NA,"Cliff Swallow","Vieillot, 1817","R","LC","Hirundo pyrrhonota","American Cliff Swallow",NA,22712427,NA,NA
"sp6121","Cave Swallow","Passeriformes","Hirundinidae","Petrochelidon","fulva",NA,"Petrochelidon fulva",7698,"PASSERIFORMES","Hirundinidae","Swallows and martins","Hirundininae",NA,"Cave Swallow","Vieillot, 1807","R","LC","Hirundo fulva",NA,NA,22712435,NA,NA
"sp6121","Cave Swallow","Passeriformes","Hirundinidae","Petrochelidon","fulva","citata","Petrochelidon fulva",7698,"PASSERIFORMES","Hirundinidae","Swallows and martins","Hirundininae",NA,"Cave Swallow","Vieillot, 1807","R","LC","Hirundo fulva",NA,NA,22712435,NA,NA
"sp6121","Cave Swallow","Passeriformes","Hirundinidae","Petrochelidon","fulva","pallida","Petrochelidon fulva",7698,"PASSERIFORMES","Hirundinidae","Swallows and martins","Hirundininae",NA,"Cave Swallow","Vieillot, 1807","R","LC","Hirundo fulva",NA,NA,22712435,NA,NA
"sp6130","Barn Swallow","Passeriformes","Hirundinidae","Hirundo","rustica",NA,"Hirundo rustica",7714,"PASSERIFORMES","Hirundinidae","Swallows and martins","Hirundininae",NA,"Barn Swallow","Linnaeus, 1758","R","LC",NA,"Hirondelle de cheminée, European Swallow, Swallow",NA,22712252,NA,NA
"sp6130","Barn Swallow","Passeriformes","Hirundinidae","Hirundo","rustica","rustica","Hirundo rustica",7714,"PASSERIFORMES","Hirundinidae","Swallows and martins","Hirundininae",NA,"Barn Swallow","Linnaeus, 1758","R","LC",NA,"Hirondelle de cheminée, European Swallow, Swallow",NA,22712252,NA,NA
"sp7360","Carolina Chickadee","Passeriformes","Paridae","Poecile","carolinensis",NA,"Poecile carolinensis",7215,"PASSERIFORMES","Paridae","Tits and chickadees",NA,NA,"Carolina Chickadee","(Audubon, 1834)","R","LC","Poecile carolinensis; Parus carolinensis",NA,"Poecile carolinensis (del Hoyo and Collar 2016) was previously listed as Parus carolinensis.",22711708,NA,NA
"sp7350","Black-capped Chickadee","Passeriformes","Paridae","Poecile","atricapillus",NA,"Poecile atricapillus",7216,"PASSERIFORMES","Paridae","Tits and chickadees",NA,NA,"Black-capped Chickadee","(Linnaeus, 1766)","R","LC","Poecile atricapillus; Parus atricapillus",NA,"Poecile atricapillus (del Hoyo and Collar 2016) was previously listed as Parus atricapillus.",22711716,NA,NA
"sp7380","Mountain Chickadee","Passeriformes","Paridae","Poecile","gambeli",NA,"Poecile gambeli",7217,"PASSERIFORMES","Paridae","Tits and chickadees",NA,NA,"Mountain Chickadee","(Ridgway, 1886)","R","LC","Poecile gambeli; Parus gambeli",NA,"Poecile gambeli (del Hoyo and Collar 2016) was previously listed as Parus gambeli.",22711724,NA,NA
"sp7370","Mexican Chickadee","Passeriformes","Paridae","Poecile","sclateri","sclateri","Poecile sclateri",7218,"PASSERIFORMES","Paridae","Tits and chickadees",NA,NA,"Mexican Chickadee","(Kleinschmidt, 1897)","R","LC","Poecile sclateri; Parus sclateri",NA,"Poecile sclateri (del Hoyo and Collar 2016) was previously listed as Parus sclateri.",22711732,NA,NA
"sp7370","Mexican Chickadee","Passeriformes","Paridae","Poecile","sclateri","eidos","Poecile sclateri",7218,"PASSERIFORMES","Paridae","Tits and chickadees",NA,NA,"Mexican Chickadee","(Kleinschmidt, 1897)","R","LC","Poecile sclateri; Parus sclateri",NA,"Poecile sclateri (del Hoyo and Collar 2016) was previously listed as Parus sclateri.",22711732,NA,NA
"sp7410","Chestnut-backed Chickadee","Passeriformes","Paridae","Poecile","rufescens",NA,"Poecile rufescens",7221,"PASSERIFORMES","Paridae","Tits and chickadees",NA,NA,"Chestnut-backed Chickadee","(Townsend, 1837)","R","LC","Poecile rufescens; Parus rufescens",NA,"Poecile rufescens (del Hoyo and Collar 2016) was previously listed as Parus rufescens.",22711767,NA,NA
"sp7400","Boreal Chickadee","Passeriformes","Paridae","Poecile","hudsonicus",NA,"Poecile hudsonicus",7220,"PASSERIFORMES","Paridae","Tits and chickadees",NA,NA,"Boreal Chickadee","(Forster, 1772)","R","LC","Poecile hudsonica; Parus hudsonicus",NA,"Poecile hudsonicus (del Hoyo and Collar 2016) was previously listed as Parus hudsonicus.",22711759,NA,NA
"sp7340","Bridled Titmouse","Passeriformes","Paridae","Baeolophus","wollweberi",NA,"Baeolophus wollweberi",7195,"PASSERIFORMES","Paridae","Tits and chickadees",NA,NA,"Bridled Titmouse","(Bonaparte, 1850)","R","LC","Parus wollweberi",NA,NA,22711969,NA,NA
"sp7330","Oak Titmouse","Passeriformes","Paridae","Baeolophus","inornatus","cineraceus","Baeolophus inornatus",7199,"PASSERIFORMES","Paridae","Tits and chickadees",NA,NA,"Oak Titmouse","(Gambel, 1845)","R","LC",NA,NA,NA,22711978,NA,NA
"sp7330","Oak Titmouse","Passeriformes","Paridae","Baeolophus","inornatus","mohavensis","Baeolophus inornatus",7199,"PASSERIFORMES","Paridae","Tits and chickadees",NA,NA,"Oak Titmouse","(Gambel, 1845)","R","LC",NA,NA,NA,22711978,NA,NA
"sp7330","Oak Titmouse","Passeriformes","Paridae","Baeolophus","inornatus","inornatus","Baeolophus inornatus",7199,"PASSERIFORMES","Paridae","Tits and chickadees",NA,NA,"Oak Titmouse","(Gambel, 1845)","R","LC",NA,NA,NA,22711978,NA,NA
"sp7330","Oak Titmouse","Passeriformes","Paridae","Baeolophus","inornatus","affabilis","Baeolophus inornatus",7199,"PASSERIFORMES","Paridae","Tits and chickadees",NA,NA,"Oak Titmouse","(Gambel, 1845)","R","LC",NA,NA,NA,22711978,NA,NA
"sp7331","Juniper Titmouse","Passeriformes","Paridae","Baeolophus","ridgwayi","zaleptus","Baeolophus ridgwayi",7198,"PASSERIFORMES","Paridae","Tits and chickadees",NA,NA,"Juniper Titmouse","(Richmond, 1902)","R","LC",NA,NA,NA,22729143,NA,NA
"sp7331","Juniper Titmouse","Passeriformes","Paridae","Baeolophus","ridgwayi","ridgwayi","Baeolophus ridgwayi",7198,"PASSERIFORMES","Paridae","Tits and chickadees",NA,NA,"Juniper Titmouse","(Richmond, 1902)","R","LC",NA,NA,NA,22729143,NA,NA
